站号,站点名称,时间,温度,气压,湿度,风向,风速,降水量,能见度
57405,遂宁,20240811155000,31.50,967.10,26.90,335.30,8.90,3.50,1.50
57411,高坪区,20240811155000,4.60,972.00,81.20,38.50,8.40,14.30,19.80
57503,东兴区,20240811155000,3.90,1030.20,67.70,221.30,0.20,0.10,7.50
57604,纳溪,20240811155000,6.40,964.00,72.70,132.00,1.30,7.20,17.80
57608,叙永,20240811155000,19.50,1013.60,37.80,106.20,5.90,6.70,1.60
54525,宝坻,20240811155000,29.80,1039.40,68.30,114.70,1.40,8.70,33.20
54527,天津,20240811155000,24.90,1001.10,93.00,178.80,6.50,9.90,35.40
54623,塘沽,20240811155000,22.00,984.00,52.90,83.40,3.20,8.90,10.60
55228,狮泉河,20240811155000,24.80,1034.10,13.60,339.30,2.90,15.40,0.70
55248,改则,20240811155000,34.10,1036.10,97.50,344.10,0.80,7.00,18.80
55279,班戈,20240811155000,17.20,985.80,82.00,267.30,2.10,1.00,6.20
55294,安多,20240811155000,13.60,1016.10,56.80,85.80,0.20,7.70,9.20
55299,那曲,20240811155000,23.40,965.80,39.90,223.20,5.20,3.50,37.70
55437,普兰,20240811155000,8.10,980.20,43.70,72.20,6.30,7.20,16.40
55472,申扎,20240811155000,2.10,1032.30,75.20,64.60,3.30,2.50,11.90
55493,当雄,20240811155000,10.40,1012.70,73.30,339.20,8.90,2.10,25.10
55569,拉孜,20240811155000,14.10,975.10,69.50,327.70,0.90,12.60,26.20
55578,日喀则,20240811155000,26.10,1033.40,59.10,129.50,3.60,4.80,1.70
55585,尼木,20240811155000,10.10,1009.30,93.30,327.50,6.80,11.80,32.10
55591,拉萨,20240811155000,20.30,996.30,19.20,235.90,9.00,12.60,15.10
55598,泽当,20240811155000,12.90,992.70,25.40,322.20,3.00,4.20,5.20
55655,聂拉木,20240811155000,34.20,1010.00,51.40,115.30,3.40,2.50,0.00
55664,定日,20240811155000,27.20,1008.60,17.00,157.40,3.10,10.30,0.10
55680,江孜,20240811155000,10.10,1019.30,82.20,230.40,5.60,10.60,26.30
55681,浪卡子,20240811155000,29.90,1049.20,66.60,17.80,7.20,3.30,15.30
55690,错那,20240811155000,20.20,1017.50,20.50,19.40,7.50,7.10,10.00
55696,隆子,20240811155000,26.20,1027.60,40.00,98.40,1.40,10.20,11.00
55773,帕里,20240811155000,4.70,1022.60,41.10,264.80,1.90,14.50,15.20
56106,索县,20240811155000,7.80,1015.20,76.70,192.70,9.60,9.40,5.70
56116,丁青,20240811155000,1.80,990.70,31.00,192.30,3.40,4.70,6.90
56137,昌都,20240811155000,25.90,993.80,96.90,97.10,6.70,14.20,30.80
56202,嘉黎,20240811155000,33.10,969.60,27.00,323.10,2.20,0.20,27.90
56223,洛隆,20240811155000,14.40,1011.90,18.40,277.40,2.30,6.30,30.10
56227,波密,20240811155000,12.00,1033.70,65.80,354.00,9.60,12.10,26.30
56312,林芝,20240811155000,23.00,1018.80,53.30,309.20,2.70,5.40,1.50
56331,左贡,20240811155000,19.40,952.80,87.50,232.70,2.50,8.60,35.80
56434,察隅,20240811155000,19.90,1038.00,79.00,354.50,5.10,4.60,31.90
51053,哈巴河,20240811155000,7.50,1032.90,37.20,324.70,1.90,0.30,38.70
51059,吉木乃,20240811155000,21.50,985.60,70.30,119.80,4.40,8.80,24.20
51060,布尔津,20240811155000,2.30,1019.40,45.70,256.90,2.30,8.50,4.90
51068,福海,20240811155000,0.00,1023.10,75.90,255.10,1.10,6.90,9.70
51076,阿勒泰,20240811155000,26.20,1017.50,86.80,8.90,5.70,14.10,13.60
51087,富蕴,20240811155000,27.60,952.40,32.40,104.30,3.20,3.90,24.10
51133,塔城,20240811155000,22.60,1006.70,38.30,285.20,1.30,13.30,22.10
51156,和布克赛尔,20240811155000,18.80,1047.80,62.20,298.80,6.10,2.20,34.00
51186,青河,20240811155000,32.20,1003.10,98.90,8.60,5.90,3.70,17.60
51232,阿拉山口,20240811155000,16.60,955.00,91.20,89.20,2.60,14.80,33.50
51238,博乐,20240811155000,25.80,1011.90,72.90,73.50,3.80,0.40,33.90
51241,托里,20240811155000,15.20,1010.90,21.20,204.00,3.90,9.50,22.90
51243,克拉玛依,20240811155000,15.00,981.70,82.10,187.20,4.80,11.00,31.10
51288,北塔山,20240811155000,0.90,1011.90,48.70,337.50,7.00,3.10,21.90
51330,温泉,20240811155000,14.60,979.20,10.70,125.50,1.10,10.80,34.20
51334,精河,20240811155000,0.00,1045.20,38.10,355.40,6.20,7.30,39.40
51346,乌苏,20240811155000,0.30,1018.00,87.50,125.40,9.70,5.60,27.80
51358,乌兰乌苏,20240811155000,24.80,965.80,78.90,295.70,3.00,6.80,28.50
51365,蔡家湖,20240811155000,25.00,968.00,90.40,184.80,2.40,0.30,25.50
51367,呼图壁,20240811155000,23.70,1045.10,79.70,153.70,5.60,3.00,24.30
51379,奇台,20240811155000,32.00,1007.60,93.80,202.30,5.60,1.30,7.70
51431,伊宁,20240811155000,30.40,976.20,25.60,105.20,7.20,14.50,36.10
51433,尼勒克,20240811155000,15.20,1002.60,64.60,125.40,0.60,14.30,30.30
51437,昭苏,20240811155000,33.20,1036.60,11.00,56.90,1.80,6.80,5.90
51463,乌鲁木齐,20240811155000,2.40,999.00,20.20,119.60,1.80,14.00,1.90
51467,巴仑台,20240811155000,12.70,980.60,29.70,63.30,6.80,0.50,3.70
51469,乌鲁木齐牧试站,20240811155000,24.20,1025.00,49.80,259.50,7.60,8.50,20.10
51470,天池,20240811155000,23.40,984.80,85.60,176.80,6.60,8.70,33.80
51477,达坂城,20240811155000,28.40,992.70,99.70,121.00,6.90,13.90,35.80
51495,十三间房,20240811155000,28.80,1029.20,37.80,91.50,9.80,2.70,34.80
51526,库米什,20240811155000,1.80,1033.20,68.50,11.00,3.40,9.50,25.70
51542,巴音布鲁克,20240811155000,6.30,963.20,51.10,344.90,8.00,14.70,1.80
51567,焉耆,20240811155000,14.90,1033.40,45.60,138.30,1.30,14.50,14.60
51573,吐鲁番,20240811155000,13.30,1005.60,75.60,97.10,4.80,3.40,23.80
51581,鄯善,20240811155000,24.80,1016.10,93.80,56.80,9.30,7.50,23.10
51628,阿克苏,20240811155000,28.00,1031.00,88.80,34.30,4.30,5.10,19.20
51633,拜城,20240811155000,27.50,1041.90,16.20,277.40,0.50,11.80,11.00
51639,沙雅,20240811155000,32.10,972.30,70.80,135.40,3.20,10.40,27.70
51642,轮台,20240811155000,13.00,959.90,81.50,43.10,1.20,1.30,19.90
51644,库车,20240811155000,25.80,1018.00,93.00,93.80,9.00,15.10,3.30
51655,尉犁,20240811155000,13.50,1002.20,77.70,116.10,9.30,2.00,28.70
51656,库尔勒,20240811155000,30.10,975.80,19.70,252.20,3.40,15.70,27.60
51701,吐尔尕特,20240811155000,31.60,952.20,10.50,119.80,7.30,14.00,2.90
51704,阿图什,20240811155000,33.50,972.50,92.90,249.50,0.50,5.10,18.50
51705,乌恰,20240811155000,4.70,1038.20,41.80,53.30,0.50,15.60,4.60
51709,喀什,20240811155000,20.00,1043.60,43.30,180.10,4.60,12.30,32.30
51711,阿合奇,20240811155000,3.20,1014.00,25.10,45.00,1.40,1.60,4.90
51716,巴楚,20240811155000,3.70,1012.80,73.00,122.50,0.50,13.10,7.20
51720,柯坪,20240811155000,1.20,1032.30,15.80,276.20,0.50,7.60,4.70
51730,阿拉尔,20240811155000,21.20,972.40,69.30,41.30,1.20,13.80,16.60
51747,塔中,20240811155000,25.90,991.30,39.00,134.30,0.60,3.30,19.40
51765,铁干里克,20240811155000,32.00,950.20,84.30,206.00,8.20,14.50,3.70
51777,若羌,20240811155000,14.00,973.70,90.90,300.20,1.20,15.90,11.60
51804,塔什库尔干,20240811155000,1.90,964.80,26.30,248.40,7.20,4.80,9.70
51810,麦盖提,20240811155000,8.50,1023.90,76.30,49.60,0.40,14.50,23.90
51811,莎车,20240811155000,11.00,1035.10,13.30,68.30,5.30,14.80,29.50
51818,皮山,20240811155000,18.70,990.60,88.40,272.70,9.50,2.50,8.20
51828,和田,20240811155000,5.70,996.50,89.80,102.80,1.30,15.40,31.20
51839,民丰,20240811155000,18.70,982.20,26.10,197.40,1.30,9.70,7.00
51855,且末,20240811155000,26.80,958.20,86.20,258.00,8.50,13.50,1.50
51931,于田,20240811155000,13.80,1017.60,86.20,252.60,8.20,6.60,0.50
52101,巴里坤,20240811155000,22.90,979.20,38.70,283.60,0.90,12.60,21.60
52112,淖毛湖,20240811155000,17.40,1005.20,32.90,301.10,7.40,1.00,18.60
52118,伊吾,20240811155000,34.00,991.90,40.80,51.00,5.40,7.00,29.00
52203,哈密,20240811155000,33.90,1001.80,25.80,83.00,9.40,12.00,15.60
52313,红柳河,20240811155000,22.80,956.70,71.30,80.90,1.10,12.10,4.50
56444,德钦,20240811155000,2.00,953.90,51.30,149.40,9.10,2.20,5.70
56533,贡山,20240811155000,31.70,988.50,64.30,160.90,0.40,5.20,11.90
56543,香格里拉,20240811155000,26.00,957.40,81.00,75.00,9.20,10.80,38.00
56548,维西,20240811155000,33.80,984.00,58.80,351.80,0.70,4.10,32.70
56586,昭通昭阳,20240811155000,17.00,950.20,92.40,269.00,9.30,5.80,13.60
56643,六库,20240811155000,33.60,993.20,79.40,215.40,6.90,14.90,16.30
56651,丽江,20240811155000,17.60,989.30,58.30,133.60,6.80,8.50,8.60
56664,华坪,20240811155000,16.20,1016.50,21.80,310.30,0.50,2.60,22.10
56684,会泽,20240811155000,26.50,1000.80,30.10,223.50,6.20,5.70,7.80
56739,腾冲,20240811155000,30.80,1036.70,36.60,274.40,0.00,4.00,9.80
56748,保山隆阳,20240811155000,27.10,1000.20,71.40,214.70,9.50,4.90,23.60
56751,大理,20240811155000,16.50,979.40,37.40,68.00,1.10,13.30,18.30
56763,元谋,20240811155000,16.80,1049.90,65.60,83.30,0.70,8.90,22.10
56768,楚雄,20240811155000,32.20,988.70,99.90,273.00,5.40,14.50,27.40
56778,昆明,20240811155000,20.60,1047.80,62.50,252.80,8.00,13.90,22.70
56786,沾益,20240811155000,2.70,1044.00,26.30,159.50,3.40,13.00,22.70
56838,瑞丽,20240811155000,29.70,988.30,86.20,96.50,8.20,11.00,15.10
56856,景东,20240811155000,34.20,998.00,57.20,131.60,1.90,3.10,4.60
56872,太华山,20240811155000,2.50,978.80,67.20,353.20,6.60,3.70,1.20
56875,玉溪红塔,20240811155000,24.80,998.80,19.10,217.80,2.80,4.70,12.50
56886,泸西,20240811155000,21.40,1039.70,85.20,266.30,8.00,7.40,2.90
56946,耿马,20240811155000,26.40,1028.40,18.00,285.60,1.60,10.40,17.20
56950,双江,20240811155000,18.70,1002.70,27.00,241.30,1.50,4.30,29.70
56951,临沧,20240811155000,23.40,969.20,56.10,168.40,3.30,5.20,26.20
56954,澜沧,20240811155000,6.30,1031.10,58.70,122.80,0.80,9.90,29.10
56959,景洪,20240811155000,19.00,950.50,47.20,255.50,4.20,8.40,21.10
56964,思茅,20240811155000,25.80,1020.80,73.60,214.60,8.70,10.60,11.10
56966,元江,20240811155000,0.30,980.10,80.80,18.90,9.40,6.10,27.30
56969,勐腊,20240811155000,32.70,952.50,43.60,314.00,3.70,15.50,32.00
56977,江城,20240811155000,24.70,1006.70,36.40,163.80,7.20,6.80,14.50
56985,蒙自,20240811155000,11.40,989.30,75.60,2.50,5.30,0.40,12.30
56986,屏边,20240811155000,14.10,1005.10,68.60,259.60,5.20,6.60,38.50
56991,砚山,20240811155000,24.80,1006.70,31.00,337.70,9.20,5.80,11.80
59007,广南,20240811155000,2.90,1027.40,29.00,87.90,9.30,15.40,11.70
58448,临安,20240811155000,31.50,984.30,56.20,53.20,8.80,9.00,10.90
58450,湖州,20240811155000,24.10,1006.70,28.40,133.40,1.80,13.00,28.20
58457,杭州,20240811155000,17.20,981.60,61.90,57.30,3.50,3.00,35.00
58464,平湖,20240811155000,2.70,1022.80,72.00,280.90,5.40,1.10,8.80
58467,慈溪,20240811155000,9.70,961.70,95.70,176.50,1.20,1.90,24.90
58472,嵊泗,20240811155000,25.00,1004.10,35.80,159.40,0.80,1.40,8.00
58477,定海,20240811155000,27.80,996.40,76.30,225.30,3.20,2.20,2.60
58543,淳安,20240811155000,26.70,1026.40,62.80,199.40,9.30,10.90,35.50
58549,金华,20240811155000,29.90,1001.20,54.30,199.90,2.90,12.00,16.40
58553,上虞,20240811155000,19.40,1027.10,81.30,89.40,6.50,0.30,4.00
58556,嵊州,20240811155000,32.30,951.70,27.30,230.40,3.30,3.60,15.70
58557,义乌,20240811155000,16.50,987.00,33.50,273.20,3.50,14.30,27.80
58562,鄞县,20240811155000,28.00,951.20,73.40,187.90,2.40,3.70,27.80
58569,石浦,20240811155000,30.60,1033.00,59.40,330.00,0.10,11.90,14.60
58633,衢州,20240811155000,1.60,953.40,63.90,279.20,0.30,5.20,29.60
58646,丽水,20240811155000,18.60,974.80,80.50,40.10,7.00,1.20,28.50
58652,仙居,20240811155000,25.50,1005.50,86.40,343.70,2.00,15.80,11.70
58665,洪家,20240811155000,9.40,1012.70,34.70,150.20,0.90,13.40,0.20
58666,大陈,20240811155000,31.30,970.50,20.10,78.10,4.00,0.00,37.30
58667,玉环,20240811155000,4.50,1015.20,72.10,163.20,5.20,1.80,38.50
58742,云和,20240811155000,22.20,1017.00,87.10,88.00,2.60,6.70,31.70
58752,瑞安,20240811155000,9.80,1043.70,78.60,294.20,1.60,12.60,39.70
58760,洞头,20240811155000,12.60,1003.20,45.10,188.90,3.70,5.20,22.20
57348,奉节,20240811155000,17.90,1019.20,99.60,332.50,9.60,4.90,15.70
57426,梁平,20240811155000,19.80,1040.00,89.40,312.30,7.00,15.70,0.30
57432,万州,20240811155000,9.80,1000.40,37.20,124.60,9.30,13.10,14.10
57502,大足,20240811155000,21.20,979.70,73.80,98.80,2.90,12.10,2.90
57512,合川,20240811155000,1.80,979.40,35.10,4.80,3.80,7.90,17.30
57516,沙坪坝,20240811155000,3.50,962.10,38.20,158.30,2.10,13.60,25.80
57517,江津,20240811155000,24.10,974.60,76.10,189.20,0.20,8.60,33.80
57520,长寿,20240811155000,14.60,1019.70,33.10,175.80,9.40,4.10,29.80
57523,丰都,20240811155000,32.50,986.30,47.90,224.50,5.70,8.20,29.30
57536,黔江,20240811155000,34.50,998.20,41.80,43.00,0.30,14.00,36.60
57612,綦江,20240811155000,22.60,1012.90,62.40,111.90,7.50,11.80,21.10
57633,酉阳,20240811155000,7.70,1022.40,90.20,122.50,2.10,13.30,13.50
