站号,站点名称,时间,温度,气压,湿度,风向,风速,降水量,能见度
57411,高坪区,20240812161300,21.10,1019.80,63.20,176.50,4.90,0.40,19.90
57503,东兴区,20240812161300,10.80,995.30,77.00,282.50,6.80,2.30,28.70
57604,纳溪,20240812161300,8.70,1018.10,61.60,334.40,5.00,8.90,9.00
57608,叙永,20240812161300,30.90,1001.30,84.90,306.60,6.70,4.30,19.60
54525,宝坻,20240812161300,25.70,1008.50,22.70,91.80,3.60,3.10,23.50
54527,天津,20240812161300,13.70,1001.50,78.70,114.50,6.80,11.70,32.20
54623,塘沽,20240812161300,33.80,1031.20,50.90,37.70,9.30,15.80,7.40
55228,狮泉河,20240812161300,34.50,1001.90,36.40,315.70,3.30,3.30,22.30
55248,改则,20240812161300,30.00,1036.90,17.10,70.70,0.60,15.00,37.80
55279,班戈,20240812161300,29.20,996.10,96.50,353.10,7.60,7.20,27.60
55294,安多,20240812161300,19.60,1016.20,69.90,173.60,7.40,12.00,11.40
55299,那曲,20240812161300,32.00,993.80,64.00,91.50,5.80,6.40,7.20
55437,普兰,20240812161300,24.30,1007.00,54.80,144.30,9.10,9.10,10.20
55472,申扎,20240812161300,34.70,1022.20,43.20,199.20,8.30,3.80,32.30
55493,当雄,20240812161300,6.20,1000.20,45.20,100.80,6.40,6.30,34.50
55569,拉孜,20240812161300,29.10,956.30,51.10,71.10,5.40,10.30,37.80
55578,日喀则,20240812161300,26.20,1030.70,50.30,35.50,2.90,9.10,15.00
55585,尼木,20240812161300,17.00,1032.20,55.20,291.80,4.40,7.70,6.20
55591,拉萨,20240812161300,23.00,1033.50,68.50,219.20,8.90,13.70,35.20
55598,泽当,20240812161300,0.40,969.20,74.90,344.50,5.60,5.20,10.80
55655,聂拉木,20240812161300,26.20,961.50,58.60,287.40,2.30,0.90,38.10
55664,定日,20240812161300,25.40,1019.20,78.30,192.50,1.50,12.70,39.50
55680,江孜,20240812161300,11.10,962.40,95.70,64.30,1.10,7.40,3.50
55681,浪卡子,20240812161300,5.10,998.40,84.00,260.70,7.60,2.90,0.40
55690,错那,20240812161300,33.40,970.20,51.20,154.60,1.70,3.80,37.20
55696,隆子,20240812161300,24.20,954.00,70.50,279.70,3.20,14.80,32.20
55773,帕里,20240812161300,14.90,1012.80,76.90,256.30,5.20,0.60,0.60
56106,索县,20240812161300,11.60,1042.00,79.40,156.90,5.60,9.40,17.60
56116,丁青,20240812161300,18.30,1002.30,48.00,151.70,7.70,13.20,26.40
56137,昌都,20240812161300,29.50,954.20,48.80,333.90,8.20,9.40,8.80
56202,嘉黎,20240812161300,1.70,958.20,26.20,156.60,1.00,15.10,12.90
56223,洛隆,20240812161300,31.50,1005.70,28.80,103.10,3.00,0.20,20.00
56227,波密,20240812161300,8.60,1006.80,62.80,37.10,4.30,2.80,28.90
56312,林芝,20240812161300,32.10,985.20,60.50,86.80,4.60,8.50,20.70
56331,左贡,20240812161300,23.10,963.90,59.60,94.80,7.40,9.80,11.40
56434,察隅,20240812161300,3.60,974.20,49.60,325.10,9.90,12.40,23.40
51053,哈巴河,20240812161300,28.10,1046.60,78.60,56.80,3.40,2.60,9.10
51059,吉木乃,20240812161300,7.90,962.60,28.00,85.00,3.00,11.70,11.80
51060,布尔津,20240812161300,17.70,958.30,67.80,311.00,7.40,4.60,5.80
51068,福海,20240812161300,24.80,983.60,42.40,358.50,7.80,8.00,38.80
51076,阿勒泰,20240812161300,2.80,965.60,57.50,231.10,7.40,3.30,3.10
51087,富蕴,20240812161300,5.80,1028.00,42.30,233.80,0.60,13.50,34.00
51133,塔城,20240812161300,23.70,979.30,55.90,191.40,2.80,12.90,17.60
51156,和布克赛尔,20240812161300,20.40,991.50,23.40,300.30,5.10,15.00,14.00
51186,青河,20240812161300,28.00,988.30,18.00,126.00,3.90,9.50,37.10
51232,阿拉山口,20240812161300,1.40,1006.90,35.50,237.40,4.90,15.80,26.40
51238,博乐,20240812161300,30.50,983.30,90.50,239.20,7.80,5.60,25.80
51241,托里,20240812161300,30.80,955.70,53.40,331.30,7.20,6.00,26.80
51243,克拉玛依,20240812161300,17.50,1003.10,56.00,185.70,6.60,12.00,26.90
51288,北塔山,20240812161300,10.50,974.80,59.30,257.10,1.70,6.80,14.60
51330,温泉,20240812161300,31.80,972.60,86.20,272.50,5.90,3.90,27.00
51334,精河,20240812161300,33.80,1038.70,68.00,334.80,4.40,11.50,26.10
51346,乌苏,20240812161300,31.80,978.70,58.10,274.40,7.00,12.10,15.30
51358,乌兰乌苏,20240812161300,28.60,958.20,72.30,239.40,8.20,13.60,16.50
51365,蔡家湖,20240812161300,29.90,1046.40,16.30,296.90,9.00,9.80,4.60
51367,呼图壁,20240812161300,25.10,1039.70,21.60,259.10,8.50,15.70,34.00
51379,奇台,20240812161300,18.10,956.40,15.30,45.00,0.30,15.50,34.60
51431,伊宁,20240812161300,17.40,1037.60,79.90,91.00,1.00,12.20,5.60
51433,尼勒克,20240812161300,24.20,1003.80,32.20,144.30,5.40,3.70,1.20
51437,昭苏,20240812161300,9.60,951.50,41.10,249.80,6.50,0.70,24.10
51463,乌鲁木齐,20240812161300,5.20,1037.60,38.10,228.30,9.20,9.50,33.30
51467,巴仑台,20240812161300,19.60,1042.20,73.10,207.00,9.80,1.10,13.20
51469,乌鲁木齐牧试站,20240812161300,10.90,1035.30,24.10,125.30,4.40,12.30,29.70
51470,天池,20240812161300,0.00,1005.20,96.10,94.70,2.00,11.20,19.70
51477,达坂城,20240812161300,8.50,950.00,63.80,158.70,2.80,9.20,27.00
51495,十三间房,20240812161300,12.30,975.90,45.60,246.90,8.10,14.70,9.10
51526,库米什,20240812161300,13.10,957.00,57.50,284.00,7.60,7.60,9.40
51542,巴音布鲁克,20240812161300,17.20,1013.10,64.30,272.20,8.40,12.40,2.10
51567,焉耆,20240812161300,20.60,1017.70,11.80,244.10,2.90,1.70,38.00
51573,吐鲁番,20240812161300,5.70,1028.10,90.20,213.00,4.00,11.80,15.10
51581,鄯善,20240812161300,27.30,959.80,34.20,150.40,6.80,13.00,29.70
51628,阿克苏,20240812161300,34.60,1038.60,54.30,16.80,1.80,4.60,9.10
51633,拜城,20240812161300,15.40,1039.00,41.20,91.00,6.70,1.10,10.30
51639,沙雅,20240812161300,24.80,984.00,38.30,15.80,7.30,12.50,24.00
51642,轮台,20240812161300,6.30,969.60,79.20,28.60,9.40,2.60,19.00
51644,库车,20240812161300,11.40,1045.60,88.70,261.10,9.50,3.00,37.90
51655,尉犁,20240812161300,31.50,996.80,42.20,271.90,5.90,8.70,38.10
51656,库尔勒,20240812161300,2.80,971.80,93.60,2.70,1.00,11.90,18.50
51701,吐尔尕特,20240812161300,28.50,985.60,82.50,344.80,5.20,12.90,8.60
51704,阿图什,20240812161300,19.80,1025.60,32.80,201.30,6.40,2.80,17.60
51705,乌恰,20240812161300,15.90,955.00,40.70,232.40,1.90,5.00,19.50
51709,喀什,20240812161300,7.80,971.70,82.80,10.80,8.70,8.40,13.50
51711,阿合奇,20240812161300,24.90,1038.30,47.20,358.40,4.00,9.00,18.40
51716,巴楚,20240812161300,4.40,1047.10,17.00,334.30,2.70,13.00,10.80
51720,柯坪,20240812161300,24.40,1001.80,28.40,75.50,6.90,10.30,23.20
51730,阿拉尔,20240812161300,9.00,972.50,22.70,67.00,9.40,10.80,37.80
51747,塔中,20240812161300,18.30,1017.20,16.60,138.20,0.80,13.00,11.80
51765,铁干里克,20240812161300,30.00,1004.00,55.40,264.40,1.20,15.60,38.70
51777,若羌,20240812161300,19.10,1022.70,74.70,188.70,9.70,12.30,24.30
51804,塔什库尔干,20240812161300,31.60,972.70,47.50,200.60,0.40,13.40,27.60
51810,麦盖提,20240812161300,34.90,1041.40,90.70,313.20,8.70,3.30,6.70
51811,莎车,20240812161300,19.50,1041.50,68.50,234.70,5.60,15.20,19.10
51818,皮山,20240812161300,32.00,996.80,33.10,346.30,9.50,9.80,15.10
51828,和田,20240812161300,29.30,996.20,94.60,311.10,4.10,13.30,27.00
51839,民丰,20240812161300,4.50,987.90,79.80,44.40,9.40,14.50,32.90
51855,且末,20240812161300,23.30,963.00,19.60,48.00,4.60,5.30,2.70
51931,于田,20240812161300,25.40,1022.50,71.80,92.60,4.60,6.10,38.90
52101,巴里坤,20240812161300,19.10,998.00,89.20,128.60,9.40,11.80,35.00
52112,淖毛湖,20240812161300,33.70,1006.30,72.00,113.20,4.30,3.00,32.90
52118,伊吾,20240812161300,3.70,962.80,85.80,42.20,5.80,4.60,10.20
52203,哈密,20240812161300,30.60,1023.90,22.90,6.20,1.70,5.90,14.00
52313,红柳河,20240812161300,6.30,970.10,18.20,245.60,3.30,1.40,14.30
56444,德钦,20240812161300,2.90,1026.50,24.50,56.60,2.80,10.50,5.00
56533,贡山,20240812161300,17.30,998.70,83.10,161.20,1.50,10.90,3.40
56543,香格里拉,20240812161300,2.60,964.70,33.60,88.20,8.70,10.50,9.70
56548,维西,20240812161300,25.60,1021.70,33.70,121.90,1.80,7.90,2.70
56586,昭通昭阳,20240812161300,15.30,994.60,42.20,198.20,6.30,8.70,10.00
56643,六库,20240812161300,34.10,1008.40,85.00,186.70,7.20,0.20,27.90
56651,丽江,20240812161300,28.70,1032.30,21.40,111.30,7.10,0.20,34.80
56664,华坪,20240812161300,21.00,952.00,49.70,21.80,3.70,7.40,18.90
56684,会泽,20240812161300,20.50,1000.60,81.60,71.00,0.40,9.90,29.20
56739,腾冲,20240812161300,16.70,1020.60,89.20,211.00,9.10,1.40,37.70
56748,保山隆阳,20240812161300,21.50,1002.80,40.90,320.20,0.40,12.30,31.60
56751,大理,20240812161300,17.50,1042.50,21.60,243.70,9.70,5.30,25.50
56763,元谋,20240812161300,28.40,969.90,64.40,244.10,0.50,5.20,35.10
56768,楚雄,20240812161300,26.10,1025.10,54.30,82.80,1.00,2.70,9.10
56778,昆明,20240812161300,25.30,1013.40,82.00,316.80,6.20,14.90,37.00
56786,沾益,20240812161300,31.60,1045.20,93.80,149.30,3.00,5.40,28.20
56838,瑞丽,20240812161300,32.70,996.70,43.70,331.40,1.90,5.30,15.50
56856,景东,20240812161300,17.60,999.80,90.70,323.80,4.90,11.00,1.80
56872,太华山,20240812161300,1.10,979.00,90.90,6.40,2.40,13.00,3.20
56875,玉溪红塔,20240812161300,18.60,965.90,75.50,50.50,6.40,14.50,39.80
56886,泸西,20240812161300,4.60,1045.20,68.10,332.50,7.10,5.00,23.90
56946,耿马,20240812161300,14.00,1015.60,79.50,6.70,5.40,10.20,10.50
56950,双江,20240812161300,20.50,990.40,37.50,136.70,9.40,10.50,23.10
56951,临沧,20240812161300,16.80,996.70,31.60,185.70,7.80,12.30,36.20
56954,澜沧,20240812161300,19.40,976.80,91.20,144.00,7.20,6.50,31.80
56959,景洪,20240812161300,4.40,1016.80,75.70,333.40,2.40,10.40,20.10
56964,思茅,20240812161300,3.00,970.60,55.80,153.70,6.30,9.40,10.40
56966,元江,20240812161300,20.70,957.10,88.80,142.80,9.00,13.60,3.70
56969,勐腊,20240812161300,6.80,983.10,45.10,41.50,5.10,5.50,20.70
56977,江城,20240812161300,32.40,1046.10,52.50,346.80,2.90,15.50,35.40
56985,蒙自,20240812161300,5.50,1023.90,45.60,128.70,9.80,12.60,2.40
56986,屏边,20240812161300,31.10,1020.00,42.90,87.00,2.30,4.90,25.00
56991,砚山,20240812161300,26.30,1012.50,38.70,183.40,5.60,15.80,20.10
59007,广南,20240812161300,20.70,955.40,70.80,318.30,6.70,8.60,25.10
58448,临安,20240812161300,24.60,962.10,10.60,45.30,1.20,7.40,14.00
58450,湖州,20240812161300,11.20,993.20,16.40,92.30,8.50,8.50,14.60
58457,杭州,20240812161300,30.80,1031.40,69.60,297.40,9.10,12.40,0.80
58464,平湖,20240812161300,24.90,1017.40,90.90,355.90,8.00,8.90,34.20
58467,慈溪,20240812161300,24.70,995.50,89.40,159.50,2.80,3.20,4.80
58472,嵊泗,20240812161300,34.30,971.80,28.80,295.50,5.00,11.30,27.90
58477,定海,20240812161300,28.50,1009.80,47.70,49.60,6.50,13.30,27.00
58543,淳安,20240812161300,5.60,1035.70,33.00,5.60,8.40,15.10,36.70
58549,金华,20240812161300,31.40,1026.00,60.90,241.20,6.80,5.50,0.70
58553,上虞,20240812161300,4.60,965.90,75.60,78.90,7.70,3.60,9.70
58556,嵊州,20240812161300,3.00,960.10,62.80,26.70,5.20,14.50,31.50
58557,义乌,20240812161300,21.70,1017.80,78.50,72.50,8.80,4.70,33.30
58562,鄞县,20240812161300,27.20,965.80,10.00,73.60,1.90,5.00,30.00
58569,石浦,20240812161300,23.90,1011.70,10.80,8.70,7.70,15.60,2.90
58633,衢州,20240812161300,15.60,981.20,32.60,328.60,1.40,13.40,30.60
58646,丽水,20240812161300,21.80,985.90,92.10,103.50,3.70,11.90,11.20
58652,仙居,20240812161300,22.70,1002.60,94.60,24.90,8.50,5.80,13.80
58665,洪家,20240812161300,5.60,1000.80,73.80,199.50,2.60,5.80,8.20
58666,大陈,20240812161300,30.50,991.40,46.30,276.10,7.90,2.90,0.00
58667,玉环,20240812161300,34.50,1034.30,85.80,86.30,0.20,15.90,25.00
58742,云和,20240812161300,19.20,989.00,26.20,142.10,1.70,12.00,7.10
58752,瑞安,20240812161300,5.40,955.90,16.10,251.00,6.70,3.90,5.70
58760,洞头,20240812161300,34.50,959.80,49.10,350.00,6.40,15.50,21.40
57348,奉节,20240812161300,14.30,984.40,81.40,18.80,4.00,7.20,25.10
57426,梁平,20240812161300,29.40,960.30,40.10,343.80,9.40,9.60,6.00
57432,万州,20240812161300,6.30,1047.60,38.30,171.70,3.50,8.40,17.90
57502,大足,20240812161300,0.50,989.50,88.80,115.20,4.50,15.10,20.50
57512,合川,20240812161300,31.00,988.60,31.90,325.30,8.30,10.50,19.40
57516,沙坪坝,20240812161300,22.50,990.90,19.70,26.90,1.20,5.10,10.80
57517,江津,20240812161300,0.80,1036.70,62.00,152.10,4.30,12.30,39.00
57520,长寿,20240812161300,33.10,974.70,46.90,318.60,9.40,6.90,33.80
57523,丰都,20240812161300,19.00,1004.10,14.30,35.00,7.90,3.40,35.50
57536,黔江,20240812161300,26.20,999.90,10.10,148.90,0.80,9.90,15.90
57612,綦江,20240812161300,22.30,985.00,21.90,73.10,1.70,9.90,20.50
57633,酉阳,20240812161300,11.20,1039.40,29.50,124.30,4.10,15.70,38.10
