站号,站点名称,时间,温度,气压,湿度,风向,风速,降水量,能见度
57411,高坪区,20240811155200,32.40,981.70,62.80,52.50,9.10,0.60,9.20
57503,东兴区,20240811155200,14.20,957.10,66.70,218.60,8.10,10.70,5.60
57604,纳溪,20240811155200,14.50,1027.10,93.20,301.20,7.20,5.30,36.10
57608,叙永,20240811155200,25.80,988.70,21.20,53.40,9.70,11.80,7.10
54525,宝坻,20240811155200,18.10,1013.50,19.40,155.50,5.20,8.30,8.00
54527,天津,20240811155200,29.30,954.10,17.20,138.70,1.20,13.10,37.30
54623,塘沽,20240811155200,24.30,977.90,98.10,203.80,0.20,14.60,20.30
55228,狮泉河,20240811155200,7.40,985.10,76.40,68.20,9.00,8.80,36.80
55248,改则,20240811155200,13.70,1001.90,79.20,261.80,0.60,4.60,17.30
55279,班戈,20240811155200,15.80,950.90,95.40,75.40,5.10,13.80,9.30
55294,安多,20240811155200,11.50,1012.20,51.90,210.90,0.10,8.00,9.90
55299,那曲,20240811155200,30.30,991.80,40.20,137.80,6.90,1.80,1.20
55437,普兰,20240811155200,15.90,1019.90,78.10,244.70,7.00,13.30,21.70
55472,申扎,20240811155200,32.60,1035.90,39.10,73.40,2.10,3.70,24.00
55493,当雄,20240811155200,17.20,1027.50,23.40,33.90,4.90,11.30,4.80
55569,拉孜,20240811155200,20.00,960.50,44.80,70.60,2.40,0.20,3.60
55578,日喀则,20240811155200,34.30,987.30,74.80,110.50,7.20,14.10,30.40
55585,尼木,20240811155200,24.20,1025.40,72.10,187.00,1.40,3.20,20.40
55591,拉萨,20240811155200,18.70,1020.90,69.70,321.10,3.70,9.10,35.00
55598,泽当,20240811155200,13.80,1013.60,69.90,254.10,4.10,9.90,4.70
55655,聂拉木,20240811155200,26.70,975.30,13.50,11.10,2.60,3.50,36.80
55664,定日,20240811155200,15.00,1011.70,47.20,224.40,2.30,7.30,11.40
55680,江孜,20240811155200,18.90,1035.80,57.10,227.60,1.90,2.80,28.70
55681,浪卡子,20240811155200,5.60,1045.10,13.80,64.70,8.70,2.90,38.80
55690,错那,20240811155200,23.00,1014.00,23.50,129.80,9.30,10.20,16.10
55696,隆子,20240811155200,32.20,995.70,12.90,172.20,2.60,11.30,36.70
55773,帕里,20240811155200,25.00,1024.60,98.10,359.10,0.40,11.20,26.80
56106,索县,20240811155200,27.40,967.20,65.50,343.20,2.30,15.30,7.90
56116,丁青,20240811155200,1.20,1043.40,16.70,234.30,7.40,13.40,39.30
56137,昌都,20240811155200,11.80,1032.80,75.40,14.00,3.80,7.50,21.40
56202,嘉黎,20240811155200,1.40,984.00,58.10,196.60,8.60,5.50,35.80
56223,洛隆,20240811155200,34.30,1001.90,72.60,111.90,9.20,9.30,10.30
56227,波密,20240811155200,21.70,1017.90,73.50,283.00,1.30,7.40,32.50
56312,林芝,20240811155200,3.80,1006.10,91.80,25.60,8.90,10.40,34.80
56331,左贡,20240811155200,12.70,951.10,66.20,64.40,5.10,5.60,21.00
56434,察隅,20240811155200,28.90,1041.10,22.00,163.20,8.20,13.80,30.30
51053,哈巴河,20240811155200,32.40,973.20,30.70,59.40,1.10,14.20,22.40
51059,吉木乃,20240811155200,7.40,1039.60,64.90,171.20,5.70,9.90,32.00
51060,布尔津,20240811155200,29.90,1014.30,82.00,202.60,0.60,6.30,27.00
51068,福海,20240811155200,25.70,977.90,93.30,254.60,4.20,15.30,17.90
51076,阿勒泰,20240811155200,22.40,995.20,83.40,215.10,8.40,12.10,29.70
51087,富蕴,20240811155200,9.50,988.30,92.10,47.10,3.20,6.20,13.60
51133,塔城,20240811155200,24.10,974.10,80.80,144.00,3.60,6.90,21.90
51156,和布克赛尔,20240811155200,29.20,1026.40,88.90,295.10,9.50,12.20,29.70
51186,青河,20240811155200,28.70,957.60,82.80,161.30,8.00,6.30,11.60
51232,阿拉山口,20240811155200,16.40,1015.60,41.30,331.10,9.20,8.60,13.40
51238,博乐,20240811155200,27.40,980.80,77.00,221.70,0.10,3.90,1.00
51241,托里,20240811155200,28.90,1036.00,12.90,188.30,2.40,7.80,3.40
51243,克拉玛依,20240811155200,31.90,969.30,58.40,210.80,2.10,10.40,7.30
51288,北塔山,20240811155200,0.10,997.90,49.00,61.70,3.60,12.30,28.00
51330,温泉,20240811155200,27.80,1019.00,71.40,110.40,5.00,15.70,12.10
51334,精河,20240811155200,20.40,1016.80,88.30,169.30,2.80,7.20,32.90
51346,乌苏,20240811155200,20.40,968.30,46.30,327.50,2.80,11.90,18.30
51358,乌兰乌苏,20240811155200,24.90,1016.40,25.60,0.20,4.30,7.80,17.10
51365,蔡家湖,20240811155200,18.10,1005.40,25.10,355.90,9.60,6.50,26.30
51367,呼图壁,20240811155200,19.60,955.40,93.70,270.20,2.20,2.00,39.60
51379,奇台,20240811155200,30.20,1043.30,92.50,30.60,6.80,8.00,38.10
51431,伊宁,20240811155200,29.60,969.20,11.60,334.50,0.80,8.50,9.90
51433,尼勒克,20240811155200,25.10,1002.30,57.00,338.30,7.70,0.10,9.40
51437,昭苏,20240811155200,27.30,1003.80,95.80,257.20,9.30,8.70,7.40
51463,乌鲁木齐,20240811155200,16.70,956.70,82.20,207.00,5.20,13.90,37.60
51467,巴仑台,20240811155200,27.00,1004.00,71.00,41.60,8.40,2.60,11.30
51469,乌鲁木齐牧试站,20240811155200,24.20,1005.10,11.20,359.50,2.70,11.40,13.00
51470,天池,20240811155200,10.40,1025.50,62.50,313.00,4.60,5.50,10.20
51477,达坂城,20240811155200,24.10,1028.20,27.60,45.80,4.90,3.90,8.00
51495,十三间房,20240811155200,0.20,1019.80,55.70,262.20,9.00,15.90,19.10
51526,库米什,20240811155200,32.40,1004.50,70.40,111.80,4.90,14.90,31.40
51542,巴音布鲁克,20240811155200,27.60,960.30,14.40,198.00,1.10,6.10,31.00
51567,焉耆,20240811155200,10.70,1005.60,16.40,60.00,9.00,6.10,25.80
51573,吐鲁番,20240811155200,4.20,959.20,19.10,89.40,4.20,10.80,26.80
51581,鄯善,20240811155200,13.30,1036.70,51.10,75.90,6.40,15.60,23.00
51628,阿克苏,20240811155200,11.30,1003.70,44.40,244.10,4.00,6.00,37.40
51633,拜城,20240811155200,30.10,1006.20,73.60,230.80,7.00,4.10,6.00
51639,沙雅,20240811155200,1.10,1019.40,51.90,60.50,8.60,0.20,29.90
51642,轮台,20240811155200,17.80,961.00,71.90,341.30,2.90,8.30,12.50
51644,库车,20240811155200,9.50,989.90,85.50,81.10,3.60,13.10,5.20
51655,尉犁,20240811155200,22.80,989.10,62.60,318.00,0.50,10.30,24.00
51656,库尔勒,20240811155200,27.80,1011.60,50.10,4.10,1.00,1.20,24.60
51701,吐尔尕特,20240811155200,19.80,1003.40,49.70,297.60,9.60,5.60,34.20
51704,阿图什,20240811155200,17.70,995.10,91.90,192.20,5.00,5.40,33.30
51705,乌恰,20240811155200,3.80,1027.70,73.80,241.90,6.80,7.60,39.90
51709,喀什,20240811155200,32.60,983.10,49.10,135.40,4.70,1.20,19.50
51711,阿合奇,20240811155200,20.90,956.40,34.10,165.70,5.00,1.00,18.60
51716,巴楚,20240811155200,24.60,960.60,42.80,42.30,1.00,9.90,29.80
51720,柯坪,20240811155200,21.00,972.50,78.30,285.10,0.20,15.30,2.20
51730,阿拉尔,20240811155200,27.20,1029.00,22.10,274.80,7.30,13.20,5.40
51747,塔中,20240811155200,17.30,955.70,24.90,58.20,7.30,0.20,24.00
51765,铁干里克,20240811155200,32.40,963.20,72.60,32.20,9.10,10.60,29.80
51777,若羌,20240811155200,5.10,1005.70,59.60,61.30,8.20,9.10,21.60
51804,塔什库尔干,20240811155200,18.40,1010.50,83.80,270.60,9.50,5.10,20.70
51810,麦盖提,20240811155200,11.80,1027.60,76.10,264.10,3.30,6.30,37.60
51811,莎车,20240811155200,30.60,1035.70,21.60,48.20,9.00,3.40,35.70
51818,皮山,20240811155200,18.30,1035.20,85.50,58.60,0.90,8.30,39.90
51828,和田,20240811155200,14.30,1023.40,36.80,192.70,3.90,3.80,18.50
51839,民丰,20240811155200,28.60,987.00,44.40,270.70,4.60,4.60,10.00
51855,且末,20240811155200,8.10,976.90,67.60,58.90,2.60,0.40,27.20
51931,于田,20240811155200,21.80,973.80,22.90,135.30,4.20,3.60,33.90
52101,巴里坤,20240811155200,25.30,993.90,59.10,154.60,7.30,5.90,22.50
52112,淖毛湖,20240811155200,1.30,966.90,21.10,55.10,3.90,11.50,5.80
52118,伊吾,20240811155200,23.70,961.30,65.90,292.00,3.40,7.50,31.00
52203,哈密,20240811155200,1.30,958.00,23.40,348.10,7.00,4.30,3.50
52313,红柳河,20240811155200,31.30,965.10,62.60,11.60,9.00,5.70,1.50
56444,德钦,20240811155200,16.30,972.80,84.00,22.80,9.80,9.10,33.20
56533,贡山,20240811155200,33.90,985.90,59.00,327.90,2.40,14.90,19.90
56543,香格里拉,20240811155200,15.90,1048.50,86.10,137.20,1.70,3.50,0.50
56548,维西,20240811155200,28.70,981.00,89.20,195.20,6.10,7.90,2.10
56586,昭通昭阳,20240811155200,5.10,1038.80,33.60,76.70,1.70,3.60,14.70
56643,六库,20240811155200,6.70,958.00,17.90,30.80,9.10,2.20,38.70
56651,丽江,20240811155200,11.50,987.10,93.90,92.60,0.80,4.00,29.80
56664,华坪,20240811155200,12.70,984.80,15.60,216.50,5.80,12.00,6.90
56684,会泽,20240811155200,7.20,981.90,99.00,327.50,6.00,15.80,39.40
56739,腾冲,20240811155200,22.90,965.50,74.20,249.60,8.70,1.30,35.60
56748,保山隆阳,20240811155200,17.80,1009.50,24.40,14.50,1.90,11.50,27.20
56751,大理,20240811155200,2.70,1048.70,82.20,250.50,3.50,5.80,22.20
56763,元谋,20240811155200,24.60,987.90,94.30,181.80,5.00,1.40,24.50
56768,楚雄,20240811155200,21.00,1046.40,34.00,319.10,1.90,1.40,3.90
56778,昆明,20240811155200,0.60,1015.90,59.60,43.60,5.50,13.20,18.20
56786,沾益,20240811155200,32.60,1002.70,85.40,170.50,6.60,1.60,21.00
56838,瑞丽,20240811155200,30.20,1000.70,98.40,74.80,3.80,14.80,11.80
56856,景东,20240811155200,4.00,961.40,66.30,320.30,7.80,7.50,39.40
56872,太华山,20240811155200,20.00,1038.90,53.40,20.80,4.90,11.00,24.50
56875,玉溪红塔,20240811155200,15.60,997.40,47.90,48.20,5.30,14.50,18.70
56886,泸西,20240811155200,26.90,1021.30,25.00,322.10,2.00,4.60,32.10
56946,耿马,20240811155200,21.00,1016.60,49.10,5.10,3.20,14.70,5.40
56950,双江,20240811155200,21.10,956.20,74.80,211.30,0.40,11.40,32.10
56951,临沧,20240811155200,25.30,951.60,41.80,56.10,9.00,9.70,19.50
56954,澜沧,20240811155200,24.30,998.20,73.40,346.30,9.60,15.60,23.60
56959,景洪,20240811155200,11.80,1042.30,95.80,77.90,8.90,10.10,38.20
56964,思茅,20240811155200,2.20,990.80,63.60,168.50,7.10,11.60,15.00
56966,元江,20240811155200,32.70,977.10,92.30,353.20,3.90,14.20,9.30
56969,勐腊,20240811155200,18.00,1009.10,84.00,32.50,2.60,1.40,18.80
56977,江城,20240811155200,32.40,1031.10,77.70,109.40,8.60,5.50,22.50
56985,蒙自,20240811155200,27.70,1013.60,20.70,50.10,9.70,3.50,13.80
56986,屏边,20240811155200,2.00,1048.40,78.80,114.70,0.70,7.20,27.90
56991,砚山,20240811155200,4.60,1010.60,77.20,292.80,9.70,8.40,5.40
59007,广南,20240811155200,2.50,1043.80,89.40,350.10,0.10,9.10,19.60
58448,临安,20240811155200,33.70,995.80,37.30,216.70,4.70,10.10,26.80
58450,湖州,20240811155200,19.40,1022.80,50.70,81.60,1.20,13.50,36.30
58457,杭州,20240811155200,16.90,970.70,44.20,211.80,1.30,8.60,24.60
58464,平湖,20240811155200,1.30,1023.00,35.20,229.00,6.80,12.70,19.20
58467,慈溪,20240811155200,12.20,1007.00,64.00,6.10,8.10,15.30,22.80
58472,嵊泗,20240811155200,18.00,954.60,49.70,217.60,2.70,2.40,19.20
58477,定海,20240811155200,34.10,1005.10,55.50,231.10,5.90,15.70,38.10
58543,淳安,20240811155200,22.40,1001.50,62.70,103.90,4.50,11.20,8.20
58549,金华,20240811155200,1.50,953.10,32.60,238.70,0.10,0.60,4.90
58553,上虞,20240811155200,13.40,1013.10,27.70,211.40,3.00,13.40,24.20
58556,嵊州,20240811155200,20.90,1033.00,23.40,110.00,8.20,6.10,16.30
58557,义乌,20240811155200,14.30,979.00,84.40,356.90,0.50,8.40,16.10
58562,鄞县,20240811155200,20.00,1045.60,94.30,331.60,8.70,2.10,10.30
58569,石浦,20240811155200,4.00,1008.70,20.40,267.50,7.00,6.20,34.10
58633,衢州,20240811155200,5.20,1040.80,28.40,206.10,9.10,5.80,31.40
58646,丽水,20240811155200,27.30,986.00,47.70,31.80,5.00,6.20,28.70
58652,仙居,20240811155200,15.80,1004.60,60.00,205.80,0.20,3.50,12.60
58665,洪家,20240811155200,9.10,1031.60,43.00,298.10,5.50,4.60,5.60
58666,大陈,20240811155200,32.60,956.80,69.80,23.00,2.90,5.40,24.40
58667,玉环,20240811155200,17.00,1020.40,25.80,184.50,6.40,7.50,16.30
58742,云和,20240811155200,6.70,1030.90,80.20,247.50,5.50,0.30,8.50
58752,瑞安,20240811155200,0.90,969.80,21.20,225.00,1.50,15.40,3.20
58760,洞头,20240811155200,17.00,1038.00,24.00,324.80,0.10,11.80,27.90
57348,奉节,20240811155200,28.00,1022.40,57.50,140.20,2.90,15.30,4.70
57426,梁平,20240811155200,14.50,1036.80,11.00,166.40,7.80,13.20,13.90
57432,万州,20240811155200,3.50,1026.70,77.70,154.70,6.60,6.90,19.70
57502,大足,20240811155200,28.10,1023.50,18.10,310.30,1.50,14.20,35.20
57512,合川,20240811155200,26.80,971.20,98.30,325.00,3.70,1.80,25.20
57516,沙坪坝,20240811155200,6.60,954.30,85.10,61.10,6.30,9.30,27.60
57517,江津,20240811155200,24.10,992.60,26.70,67.90,4.50,1.60,22.60
57520,长寿,20240811155200,11.10,958.50,77.50,344.40,7.20,7.70,10.00
57523,丰都,20240811155200,19.00,1007.90,45.20,240.80,9.10,10.70,5.90
57536,黔江,20240811155200,13.00,989.70,56.30,204.60,4.00,3.50,21.00
57612,綦江,20240811155200,0.30,1002.80,63.80,339.70,0.60,8.50,2.80
57633,酉阳,20240811155200,30.20,1020.20,15.40,91.50,3.90,14.90,36.00
